date,s1_ice_cover,s1_ice_probability,s1_data_coverage,s2_ice_cover,s2_ice_probability,s2_data_coverage,landsat_ice_cover,landsat_ice_probability,landsat_data_coverage,ecostress_ice_cover,ecostress_ice_probability,ecostress_data_coverage,stage2_ice_cover,stage2_ice_probability,stage2_data_coverage,stage2_phenology_cover
2021-03-16,,,,,,,,,,,,,100.0,83.0,100.0,100.0
2021-03-17,41.0,41.2,93.8,,,,,,,,,,100.0,79.9,100.0,100.0
2021-03-18,,,,,,,,,,,,,93.8,72.3,100.0,93.8
2021-03-19,,,,,,,,,,,,,98.5,74.9,100.0,98.5
2021-03-20,,,,,,,,,,,,,96.9,74.9,100.0,96.9
2021-03-21,32.8,34.7,93.8,,,,,,,,,,96.9,76.2,100.0,96.9
2021-03-22,,,,,,,,,,,,,96.9,73.7,100.0,96.9
2021-03-23,37.7,37.4,93.8,,,,,,,,,,96.9,74.9,100.0,96.9
2021-03-24,,,,94.6,81.2,100.0,,,,,,,96.9,75.3,100.0,96.9
2021-03-25,,,,,,,,,,,,,75.4,67.5,100.0,75.4
2021-03-26,,,,,,,,,,77.7,56.8,100.0,50.8,59.7,100.0,50.8
2021-03-27,27.9,27.4,93.8,,,,,,,,,,47.7,57.5,100.0,47.7
2021-03-28,,,,,,,,,,,,,38.5,54.8,100.0,38.5
2021-03-29,31.1,28.6,93.8,18.5,30.9,100.0,,,,0.0,20.1,100.0,33.8,47.6,100.0,33.8
2021-03-30,,,,,,,,,,0.0,1.8,100.0,4.6,38.5,100.0,4.6
2021-03-31,,,,,,,,,,0.0,0.4,100.0,1.5,33.9,100.0,1.5
2021-04-01,,,,,,,,,,,,,0.0,33.0,100.0,0.0
2021-04-02,34.4,27.4,93.8,,,,,,,,,,0.0,24.4,100.0,0.0
2021-04-03,,,,,,,,,,,,,0.0,25.3,100.0,0.0
2021-04-04,31.1,26.7,93.8,,,,,,,0.0,0.2,100.0,0.0,22.5,100.0,0.0
2021-04-05,,,,,,,,,,,,,0.0,24.6,100.0,0.0
2021-04-06,,,,,,,,,,,,,0.0,23.1,100.0,0.0
2021-04-07,,,,,,,,,,,,,0.0,29.5,100.0,0.0
2021-04-08,,,,,,,,,,,,,0.0,33.9,100.0,0.0
2021-04-09,,,,,,,,,,,,,0.0,31.0,100.0,0.0
2021-04-10,31.1,25.0,93.8,,,,,,,,,,0.0,25.3,100.0,0.0
2021-04-11,,,,,,,,,,,,,0.0,27.0,100.0,0.0
2021-04-12,,,,,,,,,,,,,0.0,27.4,100.0,0.0
2021-04-13,,,,,,,,,,,,,0.0,23.9,100.0,0.0
2021-04-14,26.7,24.1,92.3,,,,,,,,,,0.0,19.2,100.0,0.0
2021-04-15,,,,,,,,,,,,,0.0,19.1,100.0,0.0
2021-04-16,47.5,36.8,93.8,,,,,,,0.0,0.3,100.0,0.0,20.0,100.0,0.0
2021-04-17,,,,,,,,,,,,,0.0,20.2,100.0,0.0
2021-04-18,,,,,,,,,,,,,0.0,17.0,100.0,0.0
2021-04-19,,,,,,,,,,,,,0.0,15.3,100.0,0.0
2021-04-20,31.1,29.7,93.8,,,,,,,,,,0.0,14.0,100.0,0.0
2021-04-21,,,,,,,,,,,,,0.0,12.5,100.0,0.0
2021-04-22,39.3,33.8,93.8,,,,,,,,,,0.0,11.6,100.0,0.0
2021-04-23,,,,0.0,3.5,100.0,,,,0.0,0.6,100.0,0.0,9.9,100.0,0.0
2021-04-24,,,,,,,,,,0.0,0.7,100.0,0.0,8.6,100.0,0.0
2021-04-25,,,,,,,,,,0.0,0.7,67.7,0.0,7.6,100.0,0.0
2021-04-26,31.1,28.8,93.8,,,,,,,,,,0.0,8.6,100.0,0.0
2021-04-27,,,,,,,3.0,4.0,50.8,0.0,0.5,100.0,0.0,7.3,100.0,0.0
2021-04-28,45.9,39.0,93.8,0.0,4.8,100.0,1.9,2.0,83.1,,,,0.0,8.1,100.0,0.0
2021-04-29,,,,,,,,,,0.0,0.2,100.0,0.0,6.4,100.0,0.0
2021-04-30,,,,,,,,,,0.0,0.2,100.0,0.0,6.0,100.0,0.0
2021-05-01,,,,,,,,,,,,,0.0,6.3,100.0,0.0
2021-05-02,36.1,31.8,93.8,,,,,,,,,,0.0,8.8,100.0,0.0
2021-05-03,,,,0.0,11.1,100.0,,,,,,,0.0,8.7,100.0,0.0
2021-05-04,41.0,35.9,93.8,,,,,,,0.0,0.2,78.5,0.0,8.4,100.0,0.0
2021-05-05,,,,,,,,,,,,,0.0,9.9,100.0,0.0
2021-05-06,,,,,,,,,,,,,0.0,12.6,100.0,0.0
2021-05-07,,,,,,,,,,,,,0.0,12.0,100.0,0.0
2021-05-08,26.2,26.1,93.8,0.0,4.1,100.0,,,,,,,0.0,10.1,100.0,0.0
2021-05-09,,,,,,,,,,0.0,0.1,86.2,0.0,6.4,100.0,0.0
2021-05-10,37.7,33.6,93.8,,,,,,,,,,0.0,7.2,100.0,0.0
2021-05-11,,,,,,,,,,,,,0.0,6.3,100.0,0.0
2021-05-12,,,,,,,,,,,,,0.0,5.7,100.0,0.0
2021-05-13,,,,,,,,,,,,,0.0,5.0,100.0,0.0
2021-05-14,30.6,28.1,95.4,,,,,,,,,,0.0,6.8,100.0,0.0
2021-05-15,,,,,,,,,,,,,0.0,5.5,100.0,0.0
2021-05-16,27.4,29.4,95.4,,,,,,,,,,0.0,6.0,100.0,0.0
2021-05-17,,,,,,,,,,,,,0.0,3.6,100.0,0.0
2021-05-18,,,,,,,,,,,,,0.0,5.6,100.0,0.0
2021-05-19,,,,,,,,,,,,,0.0,6.2,100.0,0.0
2021-05-20,16.1,21.2,95.4,,,,,,,,,,0.0,6.2,100.0,0.0
2021-05-21,,,,,,,,,,,,,0.0,5.4,100.0,0.0
2021-05-22,25.8,26.8,95.4,,,,,,,,,,0.0,7.8,100.0,0.0
2021-05-23,,,,,,,,,,,,,0.0,7.2,100.0,0.0
2021-05-24,,,,,,,,,,,,,0.0,7.7,100.0,0.0
2021-05-25,,,,,,,,,,0.0,0.0,40.0,0.0,6.6,100.0,0.0
2021-05-26,24.2,25.7,95.4,,,,,,,,,,0.0,9.3,100.0,0.0
2021-05-27,,,,,,,,,,,,,0.0,9.3,100.0,0.0
2021-05-28,25.8,25.1,95.4,0.0,1.5,100.0,,,,0.0,0.0,100.0,0.0,7.6,100.0,0.0
2021-05-29,,,,,,,,,,,,,0.0,7.2,100.0,0.0
2021-05-30,,,,,,,,,,,,,0.0,6.8,100.0,0.0
2021-05-31,,,,,,,,,,0.0,0.0,100.0,0.0,6.8,100.0,0.0
2021-06-01,21.0,20.8,95.4,,,,,,,0.0,0.0,100.0,0.0,2.7,100.0,0.0
2021-06-02,,,,0.0,6.0,100.0,,,,0.0,0.0,100.0,0.0,2.4,100.0,0.0
2021-06-03,29.0,23.6,95.4,,,,,,,0.0,0.0,100.0,0.0,1.5,100.0,0.0
2021-06-04,,,,,,,,,,,,,0.0,1.5,100.0,0.0
2021-06-05,,,,,,,,,,,,,0.0,0.8,100.0,0.0
2021-06-06,,,,,,,,,,,,,0.0,0.7,100.0,0.0
2021-06-07,21.0,21.3,95.4,0.0,15.1,100.0,,,,,,,0.0,0.5,100.0,0.0
2021-06-08,,,,,,,,,,,,,0.0,0.4,100.0,0.0
2021-06-09,29.0,25.4,95.4,,,,,,,0.0,0.0,100.0,0.0,0.1,100.0,0.0
2021-06-10,,,,,,,,,,,,,0.0,0.2,100.0,0.0
2021-06-11,,,,,,,,,,,,,0.0,0.1,100.0,0.0
2021-06-12,,,,1.5,26.0,100.0,,,,,,,0.0,0.1,100.0,0.0
2021-06-13,19.4,20.1,95.4,,,,,,,0.0,0.0,96.9,0.0,0.1,100.0,0.0
2021-06-14,,,,,,,,,,0.0,0.0,100.0,0.0,0.1,100.0,0.0
2021-06-15,25.8,26.7,95.4,,,,0.0,0.0,100.0,,,,0.0,0.0,100.0,0.0
2021-06-16,,,,,,,,,,,,,0.0,0.0,100.0,0.0
2021-06-17,,,,0.0,13.1,100.0,,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0
2021-06-18,,,,,,,,,,,,,0.0,0.0,100.0,0.0
2021-06-19,21.0,23.6,95.4,,,,,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0
2021-06-20,,,,,,,,,,,,,0.0,0.0,100.0,0.0
2021-06-21,27.9,28.0,93.8,,,,,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0
2021-06-22,,,,0.0,4.5,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0
2021-06-23,,,,,,,0.0,0.0,98.5,0.0,0.0,100.0,0.0,0.0,100.0,0.0
2021-06-24,,,,,,,,,,,,,0.0,0.0,100.0,0.0
2021-06-25,22.6,26.7,95.4,,,,,,,,,,0.0,0.0,100.0,0.0
2021-06-26,,,,,,,,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0
2021-06-27,29.5,30.5,93.8,0.0,2.4,100.0,,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0
2021-06-28,,,,,,,,,,0.0,0.0,100.0,0.0,0.1,100.0,0.0
2021-06-29,,,,,,,,,,,,,0.0,0.1,100.0,0.0
2021-06-30,,,,,,,,,,,,,0.0,0.1,100.0,0.0
2021-07-01,17.7,26.3,95.4,,,,,,,,,,0.0,0.2,100.0,0.0
2021-07-02,,,,,,,,,,,,,0.0,0.6,100.0,0.0
2021-07-03,27.4,29.6,95.4,,,,,,,,,,0.0,0.5,100.0,0.0
2021-07-04,,,,,,,,,,,,,0.0,0.4,100.0,0.0
2021-07-05,,,,,,,,,,,,,0.0,0.6,100.0,0.0
2021-07-06,,,,,,,,,,,,,0.0,0.8,100.0,0.0
2021-07-07,21.0,24.0,95.4,,,,,,,0.0,0.0,100.0,0.0,0.6,100.0,0.0
2021-07-08,,,,,,,,,,,,,0.0,0.9,100.0,0.0
2021-07-09,25.8,27.4,95.4,,,,,,,,,,0.0,1.3,100.0,0.0
2021-07-10,,,,,,,,,,0.0,0.0,100.0,0.0,1.8,100.0,0.0
2021-07-11,,,,,,,,,,,,,0.0,1.7,100.0,0.0
2021-07-12,,,,0.0,2.7,100.0,,,,,,,0.0,1.8,100.0,0.0
2021-07-13,25.8,24.8,95.4,,,,,,,,,,0.0,1.7,100.0,0.0
2021-07-14,,,,,,,,,,,,,0.0,2.8,100.0,0.0
2021-07-15,25.8,28.2,95.4,,,,,,,,,,0.0,2.9,100.0,0.0
2021-07-16,,,,,,,,,,,,,0.0,2.7,100.0,0.0
2021-07-17,,,,,,,,,,,,,0.0,1.7,100.0,0.0
2021-07-18,,,,,,,,,,,,,0.0,1.6,100.0,0.0
2021-07-19,25.8,24.2,95.4,,,,,,,,,,0.0,1.7,100.0,0.0
2021-07-20,,,,,,,,,,0.0,0.0,100.0,0.0,1.4,100.0,0.0
2021-07-21,32.3,30.0,95.4,,,,,,,,,,0.0,1.4,100.0,0.0
2021-07-22,,,,0.0,7.6,100.0,,,,,,,0.0,1.2,100.0,0.0
2021-07-23,,,,,,,,,,0.0,0.0,100.0,0.0,0.9,100.0,0.0
2021-07-24,,,,,,,,,,,,,0.0,0.7,100.0,0.0
2021-07-25,32.3,30.3,95.4,,,,,,,,,,0.0,0.7,100.0,0.0
2021-07-26,,,,,,,,,,0.0,0.0,100.0,0.0,0.3,100.0,0.0
2021-07-27,37.1,34.4,95.4,,,,,,,,,,0.0,0.2,100.0,0.0
2021-07-28,,,,,,,,,,,,,0.0,0.1,100.0,0.0
2021-07-29,,,,,,,,,,,,,0.0,0.1,100.0,0.0
2021-07-30,,,,,,,,,,,,,0.0,0.1,100.0,0.0
2021-07-31,26.2,25.9,93.8,,,,,,,,,,0.0,0.1,100.0,0.0
2021-08-01,,,,,,,,,,,,,0.0,0.1,100.0,0.0
2021-08-02,32.3,29.1,95.4,,,,,,,,,,0.0,0.1,100.0,0.0
2021-08-03,,,,,,,,,,,,,0.0,0.0,100.0,0.0
2021-08-04,,,,,,,,,,,,,0.0,0.0,100.0,0.0
2021-08-05,,,,,,,,,,,,,0.0,0.0,100.0,0.0
2021-08-06,25.8,26.3,95.4,,,,,,,,,,0.0,0.0,100.0,0.0
2021-08-07,,,,,,,,,,,,,0.0,0.0,100.0,0.0
2021-08-08,33.9,30.8,95.4,,,,,,,,,,0.0,0.0,100.0,0.0
2021-08-09,,,,,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0
2021-08-10,,,,,,,,,,,,,0.0,0.0,100.0,0.0
2021-08-11,,,,0.0,7.2,100.0,,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0
2021-08-12,24.2,26.8,95.4,,,,,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0
2021-08-13,,,,,,,,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0
2021-08-14,30.6,30.4,95.4,,,,,,,,,,0.0,0.0,100.0,0.0
2021-08-15,,,,,,,,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0
2021-08-16,,,,,,,,,,,,,0.0,0.0,100.0,0.0
2021-08-17,,,,,,,0.0,0.0,47.7,,,,0.0,0.0,100.0,0.0
2021-08-18,33.9,30.0,95.4,,,,,,,0.0,0.0,93.8,0.0,0.0,100.0,0.0
2021-08-19,,,,,,,,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0
2021-08-20,42.6,35.1,93.8,,,,,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0
2021-08-21,,,,0.0,5.2,100.0,,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0
2021-08-22,,,,,,,,,,,,,0.0,0.0,100.0,0.0
2021-08-23,,,,,,,,,,,,,0.0,0.0,100.0,0.0
2021-08-24,38.7,32.6,95.4,,,,,,,,,,0.0,0.0,100.0,0.0
2021-08-25,,,,,,,0.0,0.0,100.0,0.0,0.0,83.1,0.0,0.0,100.0,0.0
2021-08-26,39.3,35.0,93.8,,,,,,,,,,0.0,0.0,100.0,0.0
2021-08-27,,,,,,,,,,,,,0.0,0.0,100.0,0.0
2021-08-28,,,,,,,,,,,,,0.0,0.0,100.0,0.0
2021-08-29,,,,,,,,,,,,,0.0,0.0,100.0,0.0
2021-08-30,40.3,33.7,95.4,,,,,,,,,,0.0,0.0,100.0,0.0
2021-08-31,,,,,,,,,,,,,0.0,0.0,100.0,0.0
2021-09-01,41.9,37.0,95.4,,,,,,,,,,0.0,0.0,100.0,0.0
2021-09-02,,,,,,,0.0,0.0,32.3,0.0,0.0,100.0,0.0,0.0,100.0,0.0
2021-09-03,,,,,,,,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0
2021-09-04,,,,,,,,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0
2021-09-05,41.9,35.6,95.4,0.0,4.5,100.0,,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0
2021-09-06,,,,,,,,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0
2021-09-07,41.9,39.1,95.4,,,,,,,,,,0.0,0.0,100.0,0.0
2021-09-08,,,,,,,,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0
2021-09-09,,,,,,,,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0
2021-09-10,,,,0.0,7.1,100.0,0.0,0.0,100.0,,,,0.0,0.0,100.0,0.0
2021-09-11,38.7,34.7,95.4,,,,,,,,,,0.0,0.0,100.0,0.0
2021-09-12,,,,,,,,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0
2021-09-13,40.3,36.9,95.4,,,,,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0
2021-09-14,,,,,,,,,,,,,0.0,0.0,100.0,0.0
2021-09-15,,,,,,,,,,,,,0.0,0.0,100.0,0.0
2021-09-16,,,,,,,,,,,,,0.0,0.0,100.0,0.0
2021-09-17,33.9,30.3,95.4,,,,,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0
2021-09-18,,,,,,,0.0,0.0,98.5,,,,0.0,0.0,100.0,0.0
2021-09-19,38.7,38.2,95.4,,,,,,,,,,0.0,0.0,100.0,0.0
2021-09-20,,,,,,,,,,,,,0.0,0.0,100.0,0.0
2021-09-21,,,,,,,,,,,,,0.0,0.0,100.0,0.0
2021-09-22,,,,,,,,,,,,,0.0,0.0,100.0,0.0
2021-09-23,32.3,31.9,95.4,,,,,,,,,,0.0,0.0,100.0,0.0
2021-09-24,,,,,,,,,,,,,0.0,0.0,100.0,0.0
2021-09-25,40.3,39.1,95.4,0.0,4.7,100.0,,,,,,,0.0,0.0,100.0,0.0
2021-09-26,,,,,,,0.0,0.0,100.0,,,,0.0,0.0,100.0,0.0
2021-09-27,,,,,,,,,,,,,0.0,0.0,100.0,0.0
2021-09-28,,,,,,,,,,,,,0.0,0.0,100.0,0.0
2021-09-29,31.1,29.9,93.8,,,,,,,,,,0.0,0.0,100.0,0.0
2021-09-30,,,,,,,,,,,,,0.0,0.1,100.0,0.0
2021-10-01,43.5,43.0,95.4,,,,,,,,,,0.0,0.1,100.0,0.0
2021-10-02,,,,,,,,,,,,,0.0,0.1,100.0,0.0
2021-10-03,,,,,,,,,,0.0,0.0,100.0,0.0,0.1,100.0,0.0
2021-10-04,,,,,,,,,,,,,0.0,0.3,100.0,0.0
2021-10-05,32.8,34.7,93.8,0.0,6.8,100.0,,,,,,,0.0,0.3,100.0,0.0
2021-10-06,,,,,,,,,,,,,0.0,0.4,100.0,0.0
2021-10-07,38.7,41.5,95.4,,,,,,,,,,0.0,0.4,100.0,0.0
2021-10-08,,,,,,,,,,,,,0.0,0.7,100.0,0.0
2021-10-09,,,,,,,,,,0.0,0.1,100.0,0.0,0.6,100.0,0.0
2021-10-10,,,,0.0,14.0,100.0,,,,,,,0.0,0.8,100.0,0.0
2021-10-11,29.0,35.1,95.4,,,,,,,0.0,0.3,100.0,0.0,0.6,100.0,0.0
2021-10-12,,,,,,,,,,,,,0.0,1.2,100.0,0.0
2021-10-13,35.5,38.1,95.4,,,,,,,,,,0.0,1.3,100.0,0.0
2021-10-14,,,,,,,,,,,,,0.0,1.2,100.0,0.0
2021-10-15,,,,0.0,11.9,100.0,,,,0.0,1.7,100.0,0.0,0.9,100.0,0.0
2021-10-16,,,,,,,,,,0.0,2.7,100.0,0.0,0.9,100.0,0.0
2021-10-17,25.8,29.5,95.4,,,,,,,,,,0.0,0.9,100.0,0.0
2021-10-18,,,,,,,,,,0.0,3.0,100.0,0.0,0.8,100.0,0.0
2021-10-19,22.6,30.6,95.4,,,,,,,,,,0.0,0.9,100.0,0.0
2021-10-20,,,,0.0,8.5,100.0,0.0,0.1,36.9,0.0,3.6,100.0,0.0,0.8,100.0,0.0
2021-10-21,,,,,,,,,,,,,0.0,0.8,100.0,0.0
2021-10-22,,,,,,,,,,,,,0.0,0.8,100.0,0.0
2021-10-23,24.2,29.1,95.4,,,,,,,0.0,9.2,100.0,0.0,0.8,100.0,0.0
2021-10-24,,,,,,,,,,,,,0.0,1.0,100.0,0.0
2021-10-25,20.0,32.4,92.3,,,,,,,,,,0.0,0.8,100.0,0.0
2021-10-26,,,,,,,,,,0.0,15.4,100.0,0.0,0.8,100.0,0.0
2021-10-27,,,,,,,,,,0.0,9.6,100.0,0.0,1.0,100.0,0.0
2021-10-28,,,,,,,0.0,0.2,100.0,,,,0.0,1.3,100.0,0.0
2021-10-29,19.4,26.6,95.4,,,,,,,0.0,2.2,100.0,0.0,1.1,100.0,0.0
2021-10-30,,,,0.0,5.6,100.0,,,,,,,0.0,1.2,100.0,0.0
2021-10-31,19.4,29.0,95.4,,,,,,,0.0,3.4,100.0,0.0,1.2,100.0,0.0
2021-11-01,,,,,,,,,,,,,0.0,1.7,100.0,0.0
2021-11-02,,,,,,,,,,,,,0.0,1.5,100.0,0.0
2021-11-03,,,,,,,,,,,,,0.0,1.6,100.0,0.0
2021-11-04,19.4,24.7,95.4,,,,,,,,,,0.0,1.9,100.0,0.0
2021-11-05,,,,,,,,,,,,,0.0,2.6,100.0,0.0
2021-11-06,27.4,33.1,95.4,,,,,,,,,,0.0,2.5,100.0,0.0
2021-11-07,,,,,,,,,,,,,0.0,2.6,100.0,0.0
2021-11-08,,,,,,,,,,0.0,4.6,100.0,0.0,2.4,100.0,0.0
2021-11-09,,,,,,,,,,,,,0.0,3.3,100.0,0.0
2021-11-10,19.4,23.8,95.4,,,,,,,,,,0.0,3.2,100.0,0.0
2021-11-11,,,,,,,,,,,,,0.0,3.3,100.0,0.0
2021-11-12,24.2,24.0,95.4,,,,,,,0.0,4.3,100.0,0.0,3.0,100.0,0.0
2021-11-13,,,,,,,,,,,,,0.0,5.6,100.0,0.0
2021-11-14,,,,,,,,,,,,,0.0,4.8,100.0,0.0
2021-11-15,,,,,,,,,,0.0,2.8,100.0,0.0,6.4,100.0,0.0
2021-11-16,11.3,22.3,95.4,,,,,,,,,,0.0,6.7,100.0,0.0
2021-11-17,,,,,,,,,,,,,0.0,8.7,100.0,0.0
2021-11-18,21.0,23.3,95.4,,,,,,,0.0,5.6,100.0,0.0,7.6,100.0,0.0
2021-11-19,,,,,,,,,,,,,0.0,11.6,100.0,0.0
2021-11-20,,,,,,,,,,0.8,23.1,100.0,0.0,10.9,100.0,0.0
2021-11-21,,,,,,,,,,,,,0.0,15.3,100.0,0.0
2021-11-22,19.4,20.4,95.4,,,,,,,,,,0.0,14.8,100.0,0.0
2021-11-23,,,,,,,,,,85.4,59.6,100.0,0.0,21.6,100.0,0.0
2021-11-24,22.6,23.6,95.4,80.0,71.2,100.0,,,,,,,3.1,25.2,100.0,3.1
2021-11-25,,,,,,,,,,,,,0.0,28.6,100.0,0.0
2021-11-26,,,,,,,,,,,,,7.7,29.6,100.0,7.7
2021-11-27,,,,,,,,,,,,,18.5,38.6,100.0,18.5
2021-11-28,25.8,28.5,95.4,,,,,,,,,,20.0,42.1,100.0,20.0
2021-11-29,,,,,,,,,,,,,27.7,48.1,100.0,27.7
2021-11-30,38.7,43.7,95.4,,,,,,,,,,35.4,55.3,100.0,35.4
2021-12-01,,,,,,,,,,,,,52.3,61.1,100.0,52.3
2021-12-02,,,,,,,,,,,,,64.6,65.1,100.0,64.6
2021-12-03,,,,,,,,,,100.0,89.7,100.0,72.3,68.4,100.0,72.3
2021-12-04,45.2,47.1,95.4,,,,,,,,,,98.5,75.8,100.0,98.5
2021-12-05,,,,,,,,,,,,,100.0,80.7,100.0,100.0
2021-12-06,51.6,50.4,95.4,,,,,,,,,,100.0,84.6,100.0,100.0
2021-12-07,,,,,,,,,,,,,100.0,84.1,100.0,100.0
2021-12-08,,,,,,,,,,,,,100.0,88.3,100.0,100.0
2021-12-09,,,,,,,,,,,,,100.0,91.3,100.0,100.0
2021-12-10,79.0,59.6,95.4,,,,,,,,,,100.0,94.5,100.0,100.0
2021-12-11,,,,,,,,,,,,,100.0,94.8,100.0,100.0
2021-12-12,91.9,68.3,95.4,,,,,,,100.0,96.0,100.0,100.0,96.0,100.0,100.0
2021-12-13,,,,,,,,,,100.0,97.5,100.0,100.0,97.3,100.0,100.0
2021-12-14,,,,,,,,,,,,,100.0,98.1,100.0,100.0
2021-12-15,,,,,,,,,,100.0,98.4,100.0,100.0,98.3,100.0,100.0
2021-12-16,98.4,77.6,95.4,,,,,,,100.0,98.9,100.0,100.0,98.5,100.0,100.0
2021-12-17,,,,,,,,,,100.0,98.8,100.0,100.0,98.7,100.0,100.0
2021-12-18,100.0,78.2,95.4,,,,,,,100.0,98.2,100.0,100.0,99.0,100.0,100.0
2021-12-19,,,,100.0,100.0,100.0,,,,100.0,95.8,100.0,100.0,99.1,100.0,100.0
2021-12-20,,,,,,,,,,100.0,95.4,100.0,100.0,98.9,100.0,100.0
2021-12-21,,,,,,,,,,100.0,90.3,100.0,100.0,98.9,100.0,100.0
2021-12-22,100.0,82.8,95.4,,,,,,,,,,100.0,99.1,100.0,100.0
2021-12-23,,,,,,,,,,,,,100.0,99.1,100.0,100.0
2021-12-24,,,,,,,,,,,,,100.0,99.1,100.0,100.0
2021-12-25,,,,,,,,,,,,,100.0,99.0,100.0,100.0
2021-12-26,,,,,,,,,,,,,100.0,99.0,100.0,100.0
2021-12-27,,,,,,,,,,,,,100.0,98.6,100.0,100.0
2021-12-28,,,,,,,,,,,,,100.0,98.4,100.0,100.0
2021-12-29,,,,,,,,,,,,,100.0,97.9,100.0,100.0
2021-12-30,98.4,82.6,95.4,,,,,,,,,,100.0,98.1,100.0,100.0
2021-12-31,,,,,,,,,,100.0,78.4,100.0,100.0,97.4,100.0,100.0
2022-01-01,,,,,,,,,,,,,100.0,96.9,100.0,100.0
2022-01-02,,,,,,,,,,,,,100.0,97.2,100.0,100.0
2022-01-03,100.0,86.2,92.3,,,,,,,100.0,83.9,100.0,100.0,97.2,100.0,100.0
2022-01-04,,,,,,,,,,,,,100.0,96.6,100.0,100.0
2022-01-05,,,,,,,,,,,,,100.0,96.6,100.0,100.0
2022-01-06,,,,,,,,,,,,,100.0,96.0,100.0,100.0
2022-01-07,,,,,,,,,,,,,100.0,97.2,100.0,100.0
2022-01-08,,,,,,,,,,,,,100.0,97.9,100.0,100.0
2022-01-09,,,,,,,,,,,,,100.0,98.7,100.0,100.0
2022-01-10,,,,,,,,,,,,,100.0,99.0,100.0,100.0
2022-01-11,100.0,88.1,92.3,,,,,,,,,,100.0,99.3,100.0,100.0
2022-01-12,,,,,,,,,,100.0,89.9,100.0,100.0,99.3,100.0,100.0
2022-01-13,,,,100.0,99.9,100.0,,,,,,,100.0,99.7,100.0,100.0
2022-01-14,,,,,,,,,,100.0,93.9,100.0,100.0,99.7,100.0,100.0
2022-01-15,100.0,88.9,92.3,,,,,,,,,,100.0,99.8,100.0,100.0
2022-01-16,,,,,,,100.0,100.0,100.0,,,,100.0,99.8,100.0,100.0
2022-01-17,,,,,,,,,,,,,100.0,99.8,100.0,100.0
2022-01-18,,,,100.0,99.9,100.0,,,,,,,100.0,99.9,100.0,100.0
2022-01-19,,,,,,,,,,,,,100.0,99.8,100.0,100.0
2022-01-20,,,,,,,,,,,,,100.0,99.8,100.0,100.0
2022-01-21,,,,,,,,,,,,,100.0,99.8,100.0,100.0
2022-01-22,,,,,,,,,,,,,100.0,99.8,100.0,100.0
2022-01-23,100.0,88.2,92.3,100.0,100.0,100.0,,,,,,,100.0,99.9,100.0,100.0
2022-01-24,,,,,,,,,,100.0,94.0,100.0,100.0,99.6,100.0,100.0
2022-01-25,,,,,,,,,,,,,100.0,99.6,100.0,100.0
2022-01-26,,,,,,,,,,,,,100.0,99.5,100.0,100.0
2022-01-27,100.0,92.0,92.3,,,,,,,,,,100.0,99.6,100.0,100.0
2022-01-28,,,,,,,,,,,,,100.0,99.4,100.0,100.0
2022-01-29,,,,,,,,,,,,,100.0,99.5,100.0,100.0
2022-01-30,,,,,,,,,,100.0,96.4,100.0,100.0,99.3,100.0,100.0
2022-01-31,,,,,,,,,,,,,100.0,99.2,100.0,100.0
2022-02-01,,,,,,,,,,,,,100.0,98.1,100.0,100.0
2022-02-02,,,,,,,,,,,,,100.0,98.3,100.0,100.0
2022-02-03,,,,,,,,,,100.0,97.1,100.0,100.0,98.8,100.0,100.0
2022-02-04,100.0,93.8,92.3,,,,,,,,,,100.0,98.8,100.0,100.0
2022-02-05,,,,,,,,,,100.0,98.6,100.0,100.0,98.2,100.0,100.0
2022-02-06,,,,,,,,,,,,,100.0,99.0,100.0,100.0
2022-02-07,,,,,,,,,,,,,100.0,99.2,100.0,100.0
2022-02-08,100.0,93.5,92.3,,,,,,,100.0,98.7,58.5,100.0,99.4,100.0,100.0
2022-02-09,,,,,,,,,,100.0,99.0,100.0,100.0,99.3,100.0,100.0
2022-02-10,,,,,,,,,,100.0,99.1,100.0,100.0,99.5,100.0,100.0
2022-02-11,,,,,,,,,,,,,100.0,99.7,100.0,100.0
